Color Partner Product,Partner Product Break down,ProductGroupDescription,Reporter,Year,Color Reporter Region,Partner,PartnerISO3,PartnerRegion,ProductCode,Region Product Break down,ReporterISO3,ReporterRegion,AHS Weighted Average (%),Country Growth (%),Export Product Share (%),Export Trade Value (US$ Thousand),Import Product Share (%),Import Trade Value (US$ Thousand),Number of Records,Revealed comparative advantage,Trade Balance,Trade Flow Selection,Trade Flow Share,World Growth (%)
Food Products,Occ.Pal.Terr,Food Products,France,2010,Others,Occ.Pal.Terr,PSE,Others,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,25.4826631,29.85179456,20.06,"$2,674.98 ",0.5944,$5.30 ,1,2.21,2669.68,5.302,0.5944,3.134078081
Footwear,Cocos (Keeling) Islands,Footwear,France,2010,Others,Cocos (Keeling) Islands,CCK,Others,64-67_Footwear,Footwear,FRA,Europe & Central Asia,9.485467342,,,,48.2518,$91.46 ,1,,,91.458,48.2518,
Footwear,Saint Helena,Footwear,France,2010,Others,Saint Helena,SHN,Others,64-67_Footwear,Footwear,FRA,Europe & Central Asia,0,,,,18.788,$41.09 ,1,,,41.09,18.788,
Fuels,Bunkers,Fuels,France,2010,Others,Bunkers,BUN,Others,27-27_Fuels,Fuels,FRA,Europe & Central Asia,2.211538553,,2.83,$343.32 ,42.5804,$87.48 ,1,,255.839,87.481,42.5804,
Mach and Elec,Bunkers,Machine and Electrical Equipment,France,2010,Others,Bunkers,BUN,Others,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0.363452505,,13.68,"$1,660.93 ",33.5485,$68.93 ,1,,1592.003,68.925,33.5485,
Mach and Elec,Cocos (Keeling) Islands,Machine and Electrical Equipment,France,2010,Others,Cocos (Keeling) Islands,CCK,Others,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0,,,,3.4963,$6.63 ,1,,,6.627,3.4963,
Mach and Elec,Cook Islands,Machine and Electrical Equipment,France,2010,Others,Cook Islands,COK,Others,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0,71.15110541,52.13,$259.81 ,2.8369,$5.30 ,1,7.54,254.508,5.302,2.8369,6.518336218
Mach and Elec,Saint Helena,Machine and Electrical Equipment,France,2010,Others,Saint Helena,SHN,Others,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0,,26.06,$351.27 ,12.7272,$27.84 ,1,,323.439,27.835,12.7272,
Mach and Elec,Saint Pierre and Miquelon,Machine and Electrical Equipment,France,2010,Others,Saint Pierre and Miquelon,SPM,Others,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0,,24.62,"$9,245.79 ",1.9711,$19.88 ,1,,9225.904,19.882,1.9711,
Mach and Elec,South Georgia and the South Sa,Machine and Electrical Equipment,France,2010,Others,South Georgia and the South Sa,SGS,Others,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0,,14.29,$1.33 ,100,$10.60 ,1,,-9.278,10.604,100,
Metals,Saint Helena,Metals,France,2010,Others,Saint Helena,SHN,Others,72-83_Metals,Metals,FRA,Europe & Central Asia,0,,36.87,$497.09 ,56.9697,$124.60 ,1,,372.49,124.595,56.9697,
Metals,Saint Pierre and Miquelon,Metals,France,2010,Others,Saint Pierre and Miquelon,SPM,Others,72-83_Metals,Metals,FRA,Europe & Central Asia,0,,9.98,"$3,747.36 ",0.657,$6.63 ,1,,3740.734,6.627,0.657,
Miscellaneous,Bunkers,Miscellaneous,France,2010,Others,Bunkers,BUN,Others,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,,,25.95,"$3,150.86 ",2.5807,$5.30 ,1,,3145.556,5.302,2.5807,
Miscellaneous,Saint Helena,Miscellaneous,France,2010,Others,Saint Helena,SHN,Others,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,,4.23,$57.00 ,4.8486,$10.60 ,1,,46.395,10.604,4.8486,
Miscellaneous,Saint Pierre and Miquelon,Miscellaneous,France,2010,Others,Saint Pierre and Miquelon,SPM,Others,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,0,,10.41,"$3,911.73 ",7.4901,$75.55 ,1,,3836.179,75.552,7.4901,
Plastic or Rubber,Bunkers,Plastic or Rubber,France,2010,Others,Bunkers,BUN,Others,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,6.5,,2.75,$334.04 ,1.2903,$2.65 ,1,,331.391,2.651,1.2903,
Plastic or Rubber,Cocos (Keeling) Islands,Plastic or Rubber,France,2010,Others,Cocos (Keeling) Islands,CCK,Others,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,,,,1.3986,$2.65 ,1,,,2.651,1.3986,
Plastic or Rubber,Saint Pierre and Miquelon,Plastic or Rubber,France,2010,Others,Saint Pierre and Miquelon,SPM,Others,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0,,2.96,"$1,112.15 ",0.2628,$2.65 ,1,,1109.495,2.651,0.2628,
Stone and Glass,Occ.Pal.Terr,Stone and Glass,France,2010,Others,Occ.Pal.Terr,PSE,Others,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0,4.321478456,0.07,$9.28 ,10.8469,$96.76 ,1,0.32,-87.48,96.759,10.8469,41.07038637
Textiles and Clothing,Bouvet Island,Textiles and Clothing,France,2010,Others,Bouvet Island,BVT,Others,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,9.600000381,,,,59.3752,$25.18 ,1,,,25.184,59.3752,
Textiles and Clothing,Bunkers,Textiles and Clothing,France,2010,Others,Bunkers,BUN,Others,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,12,,3.92,$475.88 ,3.2256,$6.63 ,1,,469.25,6.627,3.2256,
Textiles and Clothing,Cocos (Keeling) Islands,Textiles and Clothing,France,2010,Others,Cocos (Keeling) Islands,CCK,Others,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,9.599999442,,,,46.8532,$88.81 ,1,,,88.807,46.8532,
Textiles and Clothing,Cook Islands,Textiles and Clothing,France,2010,Others,Cook Islands,COK,Others,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,9.600000381,,,,97.1631,$181.59 ,1,,,181.59,97.1631,
Textiles and Clothing,Occ.Pal.Terr,Textiles and Clothing,France,2010,Others,Occ.Pal.Terr,PSE,Others,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,71.52178141,,,1.1887,$10.60 ,1,0.24,,10.604,1.1887,4.944853596
Textiles and Clothing,Saint Helena,Textiles and Clothing,France,2010,Others,Saint Helena,SHN,Others,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,,2.36,$31.81 ,6.6665,$14.58 ,1,,17.233,14.58,6.6665,
Textiles and Clothing,Saint Pierre and Miquelon,Textiles and Clothing,France,2010,Others,Saint Pierre and Miquelon,SPM,Others,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,,2.83,"$1,064.43 ",0.3942,$3.98 ,1,,1060.449,3.976,0.3942,
Transportation,Saint Pierre and Miquelon,Transportation,France,2010,Others,Saint Pierre and Miquelon,SPM,Others,86-89_Transport,Transportation,FRA,Europe & Central Asia,0,,15.62,"$5,868.26 ",0.657,$6.63 ,1,,5861.631,6.627,0.657,
Vegetable,Occ.Pal.Terr,Vegetable,France,2010,Others,Occ.Pal.Terr,PSE,Others,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,26.22481143,-24.32653216,18.18,"$2,424.45 ",84.6953,$755.52 ,1,0.15,1668.93,755.521,84.6953,8.569533874
Wood,Bunkers,Wood,France,2010,Others,Bunkers,BUN,Others,44-49_Wood,Wood,FRA,Europe & Central Asia,0,,5.13,$623.01 ,1.9353,$3.98 ,1,,619.037,3.976,1.9353,
Wood,Occ.Pal.Terr,Wood,France,2010,Others,Occ.Pal.Terr,PSE,Others,44-49_Wood,Wood,FRA,Europe & Central Asia,0,-4.668572832,0.02,$2.65 ,0.7429,$6.63 ,1,0.55,-3.976,6.627,0.7429,5.15664798
Animal,Bangladesh,Animal,France,2010,South Asia,Bangladesh,BGD,South Asia,01-05_Animal,Animal,FRA,Europe & Central Asia,0.00035138,-52.92692012,2.53,"$2,669.68 ",1.8944,"$28,402.31 ",1,1.74,-25732.63,28402.31,1.8944,15.88503528
Animal,Bhutan,Animal,France,2010,South Asia,Bhutan,BTN,South Asia,01-05_Animal,Animal,FRA,Europe & Central Asia,0,,,,32.1741,$49.04 ,1,,,49.043,32.1741,
Chemicals,Bangladesh,Chemicals,France,2010,South Asia,Bangladesh,BGD,South Asia,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,-4.498603577,34.9,"$36,810.82 ",0.0013,$19.88 ,1,3.64,36790.941,19.882,0.0013,17.56706468
Food Products,Bangladesh,Food Products,France,2010,South Asia,Bangladesh,BGD,South Asia,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,13.59440622,1.91,"$2,009.55 ",0.0832,"$1,247.27 ",1,1.04,762.277,1247.273,0.0832,13.13185187
Footwear,Bangladesh,Footwear,France,2010,South Asia,Bangladesh,BGD,South Asia,64-67_Footwear,Footwear,FRA,Europe & Central Asia,0.132115924,47.47660057,,,2.6166,"$39,231.45 ",1,3.71,,39231.454,2.6166,22.13784202
Footwear,Bhutan,Footwear,France,2010,South Asia,Bhutan,BTN,South Asia,64-67_Footwear,Footwear,FRA,Europe & Central Asia,0,,,,0.8693,$1.33 ,1,,,1.325,0.8693,
Hides and Skins,Bangladesh,Hides and Skins,France,2010,South Asia,Bangladesh,BGD,South Asia,41-43_HidesSkin,Hides and Skins,FRA,Europe & Central Asia,0.770115937,1994.509417,0.03,$26.51 ,0.0456,$683.95 ,1,0.16,-657.434,683.945,0.0456,12.89624558
Mach and Elec,Bangladesh,Machine and Electrical Equipment,France,2010,South Asia,Bangladesh,BGD,South Asia,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0.57636008,-14.32622705,37.19,"$39,223.34 ",0.0508,$762.15 ,1,2.49,38461.193,762.149,0.0508,21.59447819
Mach and Elec,Bhutan,Machine and Electrical Equipment,France,2010,South Asia,Bhutan,BTN,South Asia,84-85_MachElec,Mach and Elec,FRA,Europe & Central Asia,0.364912705,40.09746539,70.72,$547.46 ,49.565,$75.55 ,1,1.06,471.904,75.552,49.565,36.05597217
Metals,Bangladesh,Metals,France,2010,South Asia,Bangladesh,BGD,South Asia,72-83_Metals,Metals,FRA,Europe & Central Asia,0.298296239,7.885085886,1.79,"$1,886.27 ",0.0063,$94.11 ,1,0.57,1792.164,94.109,0.0063,8.116674368
Metals,Bhutan,Metals,France,2010,South Asia,Bhutan,BTN,South Asia,72-83_Metals,Metals,FRA,Europe & Central Asia,0,-33.92411919,0.68,$5.30 ,9.565,$14.58 ,1,0.03,-9.278,14.58,9.565,38.65850825
Miscellaneous,Bangladesh,Miscellaneous,France,2010,South Asia,Bangladesh,BGD,South Asia,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,2.815838474,0.765047614,8.27,"$8,718.21 ",0.0277,$414.87 ,1,3.23,8303.339,414.874,0.0277,4.168361798
Miscellaneous,Bhutan,Miscellaneous,France,2010,South Asia,Bhutan,BTN,South Asia,90-99_Miscellan,Miscellaneous,FRA,Europe & Central Asia,1.133333325,-20.44234185,1.03,$7.95 ,2.6084,$3.98 ,1,0.09,3.978,3.976,2.6084,20.9519715
Plastic or Rubber,Bangladesh,Plastic or Rubber,France,2010,South Asia,Bangladesh,BGD,South Asia,39-40_PlastiRub,Plastic or Rubber,FRA,Europe & Central Asia,0.381796474,-0.129615118,1.52,"$1,599.95 ",0.1033,"$1,549.48 ",1,0.49,50.47,1549.482,0.1033,15.41034545
Stone and Glass,Bangladesh,Stone and Glass,France,2010,South Asia,Bangladesh,BGD,South Asia,68-71_StoneGlas,Stone and Glass,FRA,Europe & Central Asia,0.055078543,10.50814256,4.73,"$4,988.09 ",0.1005,"$1,507.07 ",1,1.41,3481.018,1507.067,0.1005,9.841330856
Textiles and Clothing,Bangladesh,Textiles and Clothing,France,2010,South Asia,Bangladesh,BGD,South Asia,50-63_TextCloth,Textiles and Clothing,FRA,Europe & Central Asia,0,-29.60957472,0.75,$791.36 ,94.9882,"$1,424,163.52 ",1,0.09,-1423372.156,1424163.515,94.9882,20.43564333
Transportation,Bangladesh,Transportation,France,2010,South Asia,Bangladesh,BGD,South Asia,86-89_Transport,Transportation,FRA,Europe & Central Asia,0.141665268,-81.59842148,1.62,"$1,706.00 ",0.0265,$397.64 ,1,0.23,1308.354,397.643,0.0265,4.801612052
Transportation,Bhutan,Transportation,France,2010,South Asia,Bhutan,BTN,South Asia,86-89_Transport,Transportation,FRA,Europe & Central Asia,0,1.268932664,4.79,$37.12 ,0.8693,$1.33 ,1,6.81,35.791,1.325,0.8693,31.34859375
Vegetable,Bangladesh,Vegetable,France,2010,South Asia,Bangladesh,BGD,South Asia,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,0.213789049,15.55847864,1.34,"$1,411.72 ",0.0266,$398.97 ,1,0.07,1012.754,398.968,0.0266,9.898528663
Vegetable,Bhutan,Vegetable,France,2010,South Asia,Bhutan,BTN,South Asia,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,0,,,,4.3476,$6.63 ,1,,,6.627,4.3476,
Wood,Bangladesh,Wood,France,2010,South Asia,Bangladesh,BGD,South Asia,44-49_Wood,Wood,FRA,Europe & Central Asia,1.056478597,-34.13011748,2.96,"$3,119.04 ",0.0289,$433.43 ,1,2.92,2685.613,433.431,0.0289,9.89035834
Animal,Benin,Animal,France,2010,Sub-Saharan Africa,Benin,BEN,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,12.87229426,8,"$42,207.18 ",3.2035,$153.76 ,1,1.77,42053.424,153.755,3.2035,5.403332413
Animal,Botswana,Animal,France,2010,Sub-Saharan Africa,Botswana,BWA,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,-95.41303486,0.51,$66.28 ,96.6472,"$2,636.37 ",1,0,-2570.095,2636.373,96.6472,12.06052861
Animal,Burkina Faso,Animal,France,2010,Sub-Saharan Africa,Burkina Faso,BFA,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,3.918534208,1.05,"$3,142.91 ",0.2091,$19.88 ,1,1.21,3123.023,19.882,0.2091,-2.237594065
Animal,Cameroon,Animal,France,2010,Sub-Saharan Africa,Cameroon,CMR,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,4.392577818,1.55,"$12,293.25 ",0.0277,$96.76 ,1,0.39,12196.49,96.76,0.0277,-7.863734739
Animal,Cape Verde,Animal,France,2010,Sub-Saharan Africa,Cape Verde,CPV,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,-35.23148103,0.68,$125.93 ,28.8042,$70.25 ,1,0.13,55.678,70.25,28.8042,7.053866521
Animal,Central African Republic,Animal,France,2010,Sub-Saharan Africa,Central African Republic,CAF,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,7.460490886,0.68,$380.44 ,2.0646,$216.05 ,1,0.15,164.383,216.053,2.0646,9.929808808
Animal,Cote d'Ivoire,Animal,France,2010,Sub-Saharan Africa,Cote d'Ivoire,CIV,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,-13.30385537,3.43,"$37,091.84 ",0.3701,"$3,024.74 ",1,0.56,34067.104,3024.737,0.3701,-5.67450268
Animal,Eswatini,Animal,France,2010,Sub-Saharan Africa,Eswatini,SWZ,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,-29.8376143,,,1.2776,$310.16 ,1,3.15,,310.161,1.2776,13.39614133
Animal,Senegal,Animal,France,2010,Sub-Saharan Africa,Senegal,SEN,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0.149165144,1.845753384,3.26,"$30,865.68 ",38.5197,"$42,623.35 ",1,1.18,-11757.665,42623.347,38.5197,-2.942808684
Animal,Seychelles,Animal,France,2010,Sub-Saharan Africa,Seychelles,SYC,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,,37.35,"$23,145.62 ",1.1143,$742.27 ,1,4.26,22403.349,742.267,1.1143,
Animal,Sierra Leone,Animal,France,2010,Sub-Saharan Africa,Sierra Leone,SLE,Sub-Saharan Africa,01-05_Animal,Animal,FRA,Europe & Central Asia,0,,,,0.1264,$18.56 ,1,,,18.557,0.1264,
Chemicals,Benin,Chemicals,France,2010,Sub-Saharan Africa,Benin,BEN,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,2.500226364,5.331400125,11.86,"$62,554.54 ",0.2762,$13.26 ,1,3.14,62541.282,13.255,0.2762,1.170000852
Chemicals,Botswana,Chemicals,France,2010,Sub-Saharan Africa,Botswana,BWA,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,110.2412611,40.09,"$5,226.69 ",0.0486,$1.33 ,1,3.45,5225.362,1.325,0.0486,9.027891987
Chemicals,Burkina Faso,Chemicals,France,2010,Sub-Saharan Africa,Burkina Faso,BFA,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0.97843734,12.73054262,35.89,"$107,377.05 ",0.6274,$59.65 ,1,2.38,107317.401,59.646,0.6274,5.987522965
Chemicals,Cameroon,Chemicals,France,2010,Sub-Saharan Africa,Cameroon,CMR,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,-4.757579166,20.12,"$159,084.52 ",0.008,$27.83 ,1,1.75,159056.686,27.834,0.008,1.623064068
Chemicals,Central African Republic,Chemicals,France,2010,Sub-Saharan Africa,Central African Republic,CAF,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,5.483784183,-0.469214227,27.34,"$15,198.88 ",0.38,$39.76 ,1,1.24,15159.116,39.763,0.38,3.99657565
Chemicals,Comoros,Chemicals,France,2010,Sub-Saharan Africa,Comoros,COM,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,-12.26026632,8.67,"$2,852.61 ",77.39,"$4,967.89 ",1,1.28,-2115.279,4967.886,77.39,-7.334735448
Chemicals,"Congo, Rep.",Chemicals,France,2010,Sub-Saharan Africa,"Congo, Rep.",COG,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,-2.750813578,11.37,"$67,554.55 ",0.0012,$9.28 ,1,5.05,67545.274,9.278,0.0012,-3.678495868
Chemicals,Cote d'Ivoire,Chemicals,France,2010,Sub-Saharan Africa,Cote d'Ivoire,CIV,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,0.878479343,17,"$184,085.92 ",0.23,"$1,879.53 ",1,1.93,182206.395,1879.525,0.23,1.962598342
Chemicals,Eswatini,Chemicals,France,2010,Sub-Saharan Africa,Eswatini,SWZ,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,-35.68758961,7.52,$201.49 ,28.5777,"$6,937.54 ",1,1.33,-6736.057,6937.542,28.5777,19.24181521
Chemicals,Fm Sudan,Chemicals,France,2010,Sub-Saharan Africa,Fm Sudan,SDN,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,5,-19.08099608,17.38,"$24,312.11 ",0.0034,$1.33 ,1,1.5,24310.784,1.325,0.0034,1.845795125
Chemicals,Senegal,Chemicals,France,2010,Sub-Saharan Africa,Senegal,SEN,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,2.359384518,-1.856291602,15.34,"$145,254.95 ",0.0383,$42.42 ,1,2.27,145212.53,42.415,0.0383,-3.161599434
Chemicals,Sierra Leone,Chemicals,France,2010,Sub-Saharan Africa,Sierra Leone,SLE,Sub-Saharan Africa,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,2.859732875,,71.61,"$17,790.35 ",6.3814,$937.11 ,1,,16853.24,937.112,6.3814,
Food Products,Benin,Food Products,France,2010,Sub-Saharan Africa,Benin,BEN,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,0.427847889,6.94,"$36,617.29 ",0.1381,$6.63 ,1,1.21,36610.663,6.627,0.1381,3.882767018
Food Products,Burkina Faso,Food Products,France,2010,Sub-Saharan Africa,Burkina Faso,BFA,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0.047210055,-16.77932325,4.33,"$12,944.10 ",0.1952,$18.56 ,1,0.75,12925.547,18.555,0.1952,6.629508252
Food Products,Cameroon,Food Products,France,2010,Sub-Saharan Africa,Cameroon,CMR,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0.000355311,7.720571323,7.65,"$60,506.55 ",17.8601,"$62,337.16 ",1,1.59,-1830.615,62337.16,17.8601,4.506907847
Food Products,Cape Verde,Food Products,France,2010,Sub-Saharan Africa,Cape Verde,CPV,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,-18.48429982,2.13,$392.37 ,2.1735,$5.30 ,1,0.22,387.064,5.301,2.1735,0.336288964
Food Products,Central African Republic,Food Products,France,2010,Sub-Saharan Africa,Central African Republic,CAF,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,-4.710569865,4.38,"$2,432.40 ",0.0127,$1.33 ,1,0.4,2431.079,1.325,0.0127,1.993960668
Food Products,"Congo, Rep.",Food Products,France,2010,Sub-Saharan Africa,"Congo, Rep.",COG,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,11.07386824,-1.552774727,6.7,"$39,795.99 ",0.0147,$110.01 ,1,1.59,39685.971,110.014,0.0147,0.385791472
Food Products,Cote d'Ivoire,Food Products,France,2010,Sub-Saharan Africa,Cote d'Ivoire,CIV,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,33.20242197,11.71,"$126,779.28 ",74.1752,"$606,215.95 ",1,3.47,-479436.674,606215.953,74.1752,5.861918603
Food Products,Eswatini,Food Products,France,2010,Sub-Saharan Africa,Eswatini,SWZ,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,-43.77267362,4.5,$120.63 ,64.9959,"$15,778.47 ",1,0.38,-15657.847,15778.473,64.9959,29.46587169
Food Products,Fm Sudan,Food Products,France,2010,Sub-Saharan Africa,Fm Sudan,SDN,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,123.7463429,13.37,"$18,699.69 ",0.0746,$29.16 ,1,1.99,18670.525,29.16,0.0746,21.41751562
Food Products,Sao Tome and Principe,Food Products,France,2010,Sub-Saharan Africa,Sao Tome and Principe,STP,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,14.28714034,9.74,$121.95 ,91.286,"$1,430.19 ",1,1.22,-1308.237,1430.189,91.286,-2.097845682
Food Products,Senegal,Food Products,France,2010,Sub-Saharan Africa,Senegal,SEN,Sub-Saharan Africa,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,-11.70600689,10.08,"$95,416.51 ",16.382,"$18,127.22 ",1,1.02,77289.295,18127.218,16.382,-3.130411074
Vegetable,United Arab Emirates,Vegetable,France,2010,Middle East & North Africa,United Arab Emirates,ARE,Middle East & North Africa,06-15_Vegetable,Vegetable,FRA,Europe & Central Asia,1.414617616,6.577687039,0.69,"$31,346.86 ",5.16,"$50,150.73 ",1,0.28,-18803.869,50150.728,5.16,4.13951255
Wood,Oman,Wood,France,2010,Middle East & North Africa,Oman,OMN,Middle East & North Africa,44-49_Wood,Wood,FRA,Europe & Central Asia,0,55.22041972,0.38,"$2,313.10 ",0.3287,$198.82 ,1,0.42,2114.282,198.821,0.3287,5.470877408
Wood,United Arab Emirates,Wood,France,2010,Middle East & North Africa,United Arab Emirates,ARE,Middle East & North Africa,44-49_Wood,Wood,FRA,Europe & Central Asia,0.025282685,1.239026909,0.74,"$33,424.01 ",0.1327,"$1,289.69 ",1,0.94,32134.326,1289.688,0.1327,6.905219673
Animal,Fr. So. Ant. Tr,Animal,France,2010,Others,Fr. So. Ant. Tr,ATF,Others,01-05_Animal,Animal,FRA,Europe & Central Asia,0,,,,97.6042,"$2,483.94 ",1,,,2483.943,97.6042,
Animal,Mayotte,Animal,France,2010,Others,Mayotte,MYT,Others,01-05_Animal,Animal,FRA,Europe & Central Asia,7.587544978,,4.81,"$12,232.27 ",21.6117,$547.42 ,1,,11684.851,547.422,21.6117,
Animal,Nauru,Animal,France,2010,Others,Nauru,NRU,Others,01-05_Animal,Animal,FRA,Europe & Central Asia,6.050996596,,,,26.5847,$172.31 ,1,,,172.311,26.5847,
Animal,Netherlands Antilles,Animal,France,2010,Others,Netherlands Antilles,ANT,Others,01-05_Animal,Animal,FRA,Europe & Central Asia,3.03333354,,4.64,"$3,304.62 ",0.1666,$14.58 ,1,,3290.042,14.58,0.1666,
Animal,Niue,Animal,France,2010,Others,Niue,NIU,Others,01-05_Animal,Animal,FRA,Europe & Central Asia,39.20035553,,,,10.8109,$5.30 ,1,,,5.302,10.8109,
Animal,"Other Asia, nes",Animal,France,2010,Others,"Other Asia, nes",OAS,Others,01-05_Animal,Animal,FRA,Europe & Central Asia,4.491412725,9.020829626,1.71,"$31,271.30 ",0.0325,"$1,231.37 ",1,1.52,30039.937,1231.367,0.0325,13.08973255
Chemicals,Fr. So. Ant. Tr,Chemicals,France,2010,Others,Fr. So. Ant. Tr,ATF,Others,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,,1.91,$59.65 ,1.3021,$33.14 ,1,,26.514,33.137,1.3021,
Chemicals,Mayotte,Chemicals,France,2010,Others,Mayotte,MYT,Others,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,,15.09,"$38,363.05 ",15.5939,$394.99 ,1,,37968.061,394.992,15.5939,
Chemicals,Netherlands Antilles,Chemicals,France,2010,Others,Netherlands Antilles,ANT,Others,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,,10.26,"$7,307.82 ",12.1006,"$1,059.06 ",1,,6248.762,1059.055,12.1006,
Chemicals,Niue,Chemicals,France,2010,Others,Niue,NIU,Others,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,,,,75.6744,$37.11 ,1,,,37.113,75.6744,
Chemicals,"Other Asia, nes",Chemicals,France,2010,Others,"Other Asia, nes",OAS,Others,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,4.619644826,3.504250159,19.19,"$349,895.01 ",2.1107,"$80,050.83 ",1,1.87,269844.182,80050.828,2.1107,19.72311227
Chemicals,Pitcairn,Chemicals,France,2010,Others,Pitcairn,PCN,Others,28-38_Chemicals,Chemicals,FRA,Europe & Central Asia,0,,,,5.9407,$7.95 ,1,,,7.953,5.9407,
Food Products,Antarctica,Food Products,France,2010,Others,Antarctica,ATA,Others,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,0,,6.57,$86.16 ,4.9981,$1.33 ,1,,84.836,1.325,4.9981,
Food Products,Nauru,Food Products,France,2010,Others,Nauru,NRU,Others,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,12.80000019,,,,0.2044,$1.33 ,1,,,1.325,0.2044,
Food Products,Netherlands Antilles,Food Products,France,2010,Others,Netherlands Antilles,ANT,Others,16-24_FoodProd,Food Products,FRA,Europe & Central Asia,4.329715648,,21.12,"$15,042.46 ",1.2116,$106.04 ,1,,14936.425,106.038,1.2116,
